"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.512917763E2,1.276612282E-3,-1.337277412E0,1.315068245E0,1.875557783E0
2.512968123E2,-6.481318474E-1,-1.236326218E0,1.454360485E0,2.015872473E0
2.513018482E2,-1.140710473E0,-1.054925442E0,1.634877682E0,2.255418610E0
2.513068842E2,-1.482563972E0,-8.389458656E-1,1.734655857E0,2.431225420E0
2.513119202E2,-1.686878562E0,-6.890292168E-1,1.674795151E0,2.474926128E0
2.513169562E2,-1.780231595E0,-6.338639259E-1,1.704186916E0,2.544653425E0
2.513219921E2,-1.638091445E0,-5.320224762E-1,1.815423012E0,2.502429262E0
2.513270281E2,-1.265280843E0,-3.832874298E-1,1.788254738E0,2.223892954E0
2.513320640E2,-7.671182156E-1,-3.068423271E-1,1.825816154E0,2.004052694E0
2.513371000E2,-2.154349089E-1,-3.167195320E-1,1.746141911E0,1.787661890E0
2.513421360E2,3.921415806E-1,-3.838152885E-1,1.618506908E0,1.708992044E0
2.513471719E2,9.841518998E-1,-4.073767662E-1,1.538502693E0,1.871229897E0
2.513522079E2,1.534700990E0,-4.326176643E-1,1.441395760E0,2.149438742E0
2.513572439E2,1.941246271E0,-4.639701843E-1,1.305489540E0,2.384954582E0
2.513622798E2,2.232586622E0,-4.963541031E-1,1.147353649E0,2.558755717E0
2.513673158E2,2.277006626E0,-5.869584084E-1,1.021808147E0,2.563858662E0
2.513723517E2,2.079319000E0,-7.381453514E-1,9.431376457E-1,2.399569687E0
2.513773877E2,1.685059428E0,-9.092831612E-1,9.184908867E-1,2.123639954E0
2.513824237E2,1.201841831E0,-1.067313194E0,9.743700027E-1,1.879621809E0
2.513874597E2,6.468671560E-1,-1.148219585E0,1.142209053E0,1.743985910E0
2.513924956E2,5.216705799E-2,-1.205351353E0,1.477504730E0,1.907515010E0
2.513975316E2,-4.521894455E-1,-1.203348160E0,1.853842735E0,2.255937715E0
2.514025675E2,-8.753535748E-1,-1.190521240E0,2.135278702E0,2.596728680E0
2.514076035E2,-1.219624639E0,-1.172124863E0,2.370106697E0,2.911832191E0
2.514126394E2,-1.461330891E0,-1.110223770E0,2.532264709E0,3.127370997E0
2.514176754E2,-1.673034549E0,-1.064751625E0,2.621750832E0,3.287296465E0
2.514227114E2,-1.851308823E0,-9.711890221E-1,2.557087898E0,3.302915529E0
2.514277474E2,-1.858984351E0,-8.343701363E-1,2.462449074E0,3.196193327E0
2.514327833E2,-1.766998887E0,-7.113981247E-1,2.287087440E0,2.976430970E0
2.514378193E2,-1.597696662E0,-6.281952858E-1,2.128707886E0,2.734714099E0
2.514428552E2,-1.282675505E0,-6.129570007E-1,1.907863617E0,2.379268021E0
2.514478912E2,-8.969130516E-1,-6.100602150E-1,1.628880501E0,1.957007454E0
2.514529272E2,-4.190812111E-1,-7.336025238E-1,1.384618759E0,1.622026767E0
2.514579631E2,1.059225798E-1,-9.301724434E-1,1.117383003E0,1.457732878E0
2.514629991E2,7.432709932E-1,-1.122378349E0,9.033737183E-1,1.621193697E0
2.514680351E2,1.421801090E0,-1.311752796E0,6.680259705E-1,2.046575783E0
2.514730710E2,2.082332850E0,-1.492998600E0,4.949054718E-1,2.609614213E0
2.514781070E2,2.658729553E0,-1.697157621E0,5.156345367E-1,3.196101657E0
2.514831429E2,3.087112427E0,-1.914971590E0,6.419010162E-1,3.689094230E0
2.514881789E2,3.399284840E0,-2.168642521E0,8.765821457E-1,4.126323310E0
2.514932149E2,3.653560638E0,-2.411292791E0,1.217995644E0,4.543825663E0
2.514982508E2,3.920861244E0,-2.574631691E0,1.631134987E0,4.966133565E0
2.515032868E2,4.169712543E0,-2.719323874E0,2.126373291E0,5.413195766E0
2.515083228E2,4.304036617E0,-2.826736927E0,2.572746277E0,5.756231081E0
2.515133587E2,4.260246277E0,-2.897430897E0,2.899007797E0,5.911772183E0
2.515183947E2,4.052462578E0,-3.013072968E0,2.995382309E0,5.871403310E0
2.515234307E2,3.775759697E0,-3.116309404E0,2.936145782E0,5.708651123E0
2.515284666E2,3.523675919E0,-3.204524040E0,3.082415581E0,5.673319321E0
2.515335026E2,3.345980644E0,-3.200618744E0,2.940901756E0,5.485293972E0
2.515385386E2,3.213041306E0,-3.125418663E0,2.630859375E0,5.197431799E0
2.515435745E2,3.054464817E0,-3.035300255E0,2.292709351E0,4.878454583E0
2.515486105E2,2.959685326E0,-2.897932768E0,1.798707008E0,4.515871838E0
2.515536464E2,2.931410789E0,-2.771853685E0,1.245906830E0,4.222395753E0
2.515586824E2,2.927480221E0,-2.600723982E0,7.002553940E-1,3.977972259E0
2.515637184E2,2.973408222E0,-2.400363207E0,3.212385178E-1,3.834852561E0
2.515687543E2,3.078306437E0,-2.191595554E0,8.427810669E-2,3.779704273E0
2.515737903E2,3.148633003E0,-1.991066933E0,2.504730225E-2,3.725434832E0
2.515788263E2,3.074525356E0,-1.861242533E0,1.460266113E-1,3.596978413E0
2.515838622E2,2.930369377E0,-1.848409653E0,3.998613358E-1,3.487631291E0
2.515888982E2,2.785626888E0,-1.812597036E0,7.872276306E-1,3.415399321E0
2.515939342E2,2.712637901E0,-1.752795219E0,1.234818459E0,3.457668592E0
2.515989701E2,2.734118462E0,-1.651309252E0,1.714963913E0,3.625372702E0
2.516040061E2,2.755955219E0,-1.552386284E0,2.228606224E0,3.869351114E0
2.516090420E2,2.674662113E0,-1.509507418E0,2.695199013E0,4.086138493E0
2.516140780E2,2.482291698E0,-1.540181160E0,3.105926514E0,4.263884331E0
2.516191140E2,2.273115873E0,-1.604481697E0,3.463783264E0,4.442883275E0
2.516241500E2,2.110142946E0,-1.610256672E0,3.855587959E0,4.680938828E0
2.516291859E2,1.924650550E0,-1.577616692E0,4.262681961E0,4.935950938E0
2.516342219E2,1.781271696E0,-1.545812607E0,4.575463295E0,5.147555715E0
2.516392578E2,1.633927941E0,-1.548912525E0,4.755910873E0,5.261894978E0
2.516442938E2,1.431732655E0,-1.584808111E0,4.813735008E0,5.266262420E0
2.516493298E2,1.063570261E0,-1.615088224E0,4.703337669E0,5.085378738E0
2.516543657E2,6.594200134E-1,-1.723149538E0,4.496150017E0,4.859983957E0
2.516594017E2,2.358218431E-1,-1.798741579E0,4.179692268E0,4.556414234E0
2.516644376E2,-2.266796827E-1,-1.958964109E0,3.743870735E0,4.231488171E0
2.516694736E2,-6.216744184E-1,-2.066867113E0,3.348459244E0,3.983791919E0
2.516745095E2,-8.255720139E-1,-2.059465647E0,2.923458099E0,3.670091982E0
2.516795455E2,-8.195691109E-1,-1.914306402E0,2.451593399E0,3.216608886E0
2.516845815E2,-6.203643084E-1,-1.728695869E0,1.989922523E0,2.707957336E0
2.516896175E2,-3.685845137E-1,-1.594916821E0,1.545252800E0,2.251093162E0
2.516946534E2,-1.445639133E-1,-1.516775131E0,1.148428917E0,1.907981787E0
2.516996894E2,5.785655975E-2,-1.526962996E0,8.758592606E-1,1.761275906E0
2.517047253E2,2.257432938E-1,-1.543560266E0,7.322273254E-1,1.723280357E0
2.517097613E2,4.148977995E-1,-1.556829691E0,6.313838959E-1,1.730463665E0
2.517147973E2,5.780727863E-1,-1.478191614E0,6.044349670E-1,1.698399312E0
2.517198332E2,7.281545401E-1,-1.358382702E0,7.353811264E-1,1.707687911E0
2.517248692E2,7.747735977E-1,-1.259992599E0,8.928098679E-1,1.727705108E0
2.517299052E2,6.993050575E-1,-1.212284088E0,1.108162880E0,1.785128915E0
2.517349411E2,4.924758673E-1,-1.189490318E0,1.338668823E0,1.857270555E0
2.517399771E2,2.286888361E-1,-1.168270350E0,1.570312500E0,1.970541941E0
2.517450131E2,-7.284760475E-2,-1.165877342E0,1.803380013E0,2.148663822E0
2.517500490E2,-3.926291466E-1,-1.137319326E0,2.057349205E0,2.383346103E0
2.517550850E2,-6.248600483E-1,-1.118648767E0,2.289413452E0,2.623592785E0
2.517601210E2,-8.122122288E-1,-1.126334667E0,2.456602097E0,2.821916432E0
2.517651569E2,-9.447915554E-1,-1.093280792E0,2.628445625E0,2.999436677E0
2.517701929E2,-1.004055738E0,-1.024240494E0,2.776154518E0,3.124776860E0
2.517752288E2,-1.050888538E0,-9.215655327E-1,2.787156105E0,3.117994372E0
2.517802648E2,-1.105525017E0,-8.496377468E-1,2.828672409E0,3.153641936E0
2.517853007E2,-1.183437109E0,-8.105974197E-1,2.830964088E0,3.173633444E0
2.517903367E2,-1.295796633E0,-7.849912643E-1,2.683527946E0,3.081659040E0
2.517953727E2,-1.455905199E0,-8.344268799E-1,2.615420341E0,3.107467092E0
2.518004087E2,-1.624252081E0,-8.458392620E-1,2.448909760E0,3.057907436E0
2.518054446E2,-1.713116169E0,-8.021588326E-1,2.358193398E0,3.023127834E0
2.518104806E2,-1.749429941E0,-7.414865494E-1,2.295014381E0,2.979496339E0
2.518155165E2,-1.693080902E0,-6.876854897E-1,2.141941071E0,2.815554266E0
2.518205525E2,-1.608345509E0,-7.025914192E-1,2.054383278E0,2.702017881E0
2.518255885E2,-1.568397284E0,-7.239656448E-1,2.018168449E0,2.656501493E0
2.518306244E2,-1.598376513E0,-7.423357964E-1,2.040771484E0,2.696408382E0
2.518356604E2,-1.584769011E0,-7.533917427E-1,2.127476692E0,2.757761594E0
2.518406964E2,-1.552903891E0,-7.457284927E-1,2.238191605E0,2.824380133E0
2.518457323E2,-1.540114880E0,-7.892727852E-1,2.373527527E0,2.937437368E0
2.518507683E2,-1.555375099E0,-8.604359627E-1,2.462154388E0,3.036732780E0
2.518558042E2,-1.615680456E0,-9.307394028E-1,2.377499580E0,3.021457169E0
2.518608402E2,-1.590029001E0,-9.474205971E-1,2.088455200E0,2.790599064E0
2.518658762E2,-1.495647430E0,-8.886528015E-1,1.733634949E0,2.456044620E0
2.518709122E2,-1.330622196E0,-7.083210945E-1,1.302951813E0,1.992475252E0
2.518759481E2,-1.260393143E0,-6.543412209E-1,7.623224258E-1,1.611796758E0
2.518809841E2,-1.328116179E0,-6.922607422E-1,2.834081650E-1,1.524282686E0
2.518860200E2,-1.373579025E0,-7.396411896E-1,-1.705055237E-1,1.569350363E0
2.518910560E2,-1.349428177E0,-7.191791534E-1,-6.551623344E-1,1.663554250E0
2.518960919E2,-1.229503155E0,-6.445393562E-1,-1.001356602E0,1.711672876E0
2.519011279E2,-1.039774179E0,-5.582365990E-1,-1.173725128E0,1.664448594E0
2.519061639E2,-8.156433105E-1,-4.453969002E-1,-1.199050426E0,1.517028126E0
2.519111999E2,-6.644117832E-1,-3.897662163E-1,-1.098967075E0,1.342046703E0
2.519162358E2,-5.765268803E-1,-4.274854660E-1,-9.284548759E-1,1.173522699E0
2.519212718E2,-5.785710812E-1,-5.497817993E-1,-6.536250114E-1,1.031615325E0
2.519263077E2,-6.534550190E-1,-6.452693939E-1,-1.709537506E-1,9.341312742E-1
2.519313437E2,-8.145627975E-1,-7.249755859E-1,4.847054482E-1,1.193332109E0
2.519363797E2,-9.706339836E-1,-7.808299065E-1,1.089489937E0,1.654936251E0
2.519414156E2,-1.107413530E0,-8.288316727E-1,1.654142380E0,2.156273100E0
2.519464516E2,-1.232031107E0,-8.872013092E-1,2.160641670E0,2.640719455E0
2.519514876E2,-1.370649099E0,-9.952864647E-1,2.607501030E0,3.109394752E0
2.519565235E2,-1.484906912E0,-1.103442669E0,2.820736885E0,3.373290802E0
2.519615595E2,-1.479145765E0,-1.209467888E0,2.819958210E0,3.406295506E0
2.519665954E2,-1.348537207E0,-1.284125805E0,2.626677513E0,3.219777390E0
2.519716314E2,-1.102484941E0,-1.324103355E0,2.223862171E0,2.813234028E0
2.519766674E2,-7.958698273E-1,-1.332776070E0,1.692152977E0,2.296319344E0
2.519817034E2,-4.574661255E-1,-1.284861565E0,1.054629326E0,1.724061342E0
2.519867393E2,-1.256272793E-1,-1.234076500E0,4.012913704E-1,1.303749127E0
2.519917753E2,1.923096180E-1,-1.172101974E0,-1.778936386E-1,1.201021305E0
2.519968112E2,4.723570347E-1,-1.131475925E0,-6.598730087E-1,1.392404871E0
2.520018472E2,7.002351284E-1,-1.104423046E0,-1.006982327E0,1.650482628E0
2.520068831E2,8.976614475E-1,-1.090660572E0,-1.207647324E0,1.858426382E0
2.520119191E2,1.028777957E0,-1.097361565E0,-1.293178558E0,1.983657549E0
2.520169551E2,1.148476839E0,-1.084231377E0,-1.335254669E0,2.068202543E0
2.520219911E2,1.192243338E0,-1.113954067E0,-1.278579712E0,2.072945711E0
2.520270270E2,1.165116549E0,-1.115364552E0,-1.125165939E0,1.966604446E0
2.520320630E2,1.095873237E0,-1.120318413E0,-9.558763504E-1,1.835688180E0
2.520370989E2,1.065890551E0,-1.194170475E0,-7.653317451E-1,1.774231797E0
2.520421349E2,1.012980819E0,-1.268144131E0,-5.769572258E-1,1.722556041E0
2.520471709E2,9.590127468E-1,-1.347762585E0,-4.020323753E-1,1.702292414E0
2.520522068E2,8.537026644E-1,-1.428730488E0,-2.329950333E-1,1.680584937E0
2.520572428E2,7.307251692E-1,-1.518668175E0,-1.244282722E-1,1.689909670E0
2.520622788E2,6.592814922E-1,-1.589213848E0,-8.796787262E-2,1.722785851E0
2.520673147E2,5.817167759E-1,-1.659619808E0,-8.760929108E-2,1.760797462E0
2.520723507E2,5.504666567E-1,-1.696435452E0,-2.022128105E-1,1.794936434E0
2.520773866E2,5.700783730E-1,-1.687486649E0,-3.649058342E-1,1.818174031E0
2.520824226E2,5.998203754E-1,-1.639662266E0,-5.734820366E-1,1.837704676E0
2.520874586E2,6.083221436E-1,-1.593034744E0,-8.547415733E-1,1.907458698E0
2.520924945E2,6.118793488E-1,-1.530098915E0,-1.230857372E0,2.056844403E0
2.520975305E2,5.115878582E-1,-1.478863239E0,-1.669069767E0,2.287914444E0
2.521025664E2,4.647984505E-1,-1.407472610E0,-2.107950211E0,2.576911104E0
2.521076024E2,5.044101477E-1,-1.277074814E0,-2.474070549E0,2.829553809E0
2.521126384E2,6.064131260E-1,-1.151684284E0,-2.744164944E0,3.037195221E0
2.521176743E2,6.772453785E-1,-1.066936493E0,-2.937783241E0,3.198059592E0
2.521227103E2,8.103145361E-1,-9.461479187E-1,-3.055119038E0,3.299326881E0
2.521277463E2,9.678336382E-1,-8.443803787E-1,-3.041120052E0,3.301225734E0
2.521327823E2,1.133469462E0,-7.545475960E-1,-3.003346443E0,3.297602910E0
2.521378182E2,1.338623524E0,-6.577057838E-1,-2.970266819E0,3.323698965E0
2.521428541E2,1.593450069E0,-5.447068214E-1,-2.836134434E0,3.298400699E0
2.521478901E2,1.781681776E0,-4.612264633E-1,-2.691466808E0,3.260538818E0
2.521529261E2,1.887576461E0,-4.171018600E-1,-2.504660130E0,3.163896525E0
2.521579620E2,1.881156325E0,-3.837165833E-1,-2.339930534E0,3.026757744E0
2.521629980E2,1.770239234E0,-3.849959373E-1,-2.201863766E0,2.851345798E0
2.521680340E2,1.588548779E0,-3.971877098E-1,-2.075875759E0,2.643956405E0
2.521730699E2,1.321777105E0,-4.038081169E-1,-1.930647850E0,2.374353982E0
2.521781059E2,1.031854510E0,-3.981337547E-1,-1.775481224E0,2.091785791E0
2.521831418E2,7.900044918E-1,-3.781456947E-1,-1.634138107E0,1.854051946E0
2.521881778E2,6.770067215E-1,-3.131594658E-1,-1.511182308E0,1.685253370E0
2.521932138E2,6.544575691E-1,-1.748199463E-1,-1.308292389E0,1.473263621E0
2.521982498E2,6.674507856E-1,-7.355165482E-2,-1.082582474E0,1.273925119E0
2.522032857E2,5.655481815E-1,-7.164478302E-3,-8.576803207E-1,1.027380946E0
2.522083217E2,3.776024580E-1,1.959133148E-2,-7.196249962E-1,8.129130161E-1
2.522133576E2,1.800262928E-1,4.501533508E-2,-6.229052544E-1,6.499590775E-1
2.522183936E2,-7.076597214E-2,8.824062347E-2,-5.341415405E-1,5.459866443E-1
2.522234295E2,-3.590452671E-1,1.134672165E-1,-5.708856583E-1,6.838850399E-1
2.522284655E2,-5.783860683E-1,1.830058098E-1,-6.689081192E-1,9.030280408E-1
2.522335015E2,-6.747970581E-1,2.588615417E-1,-8.358898163E-1,1.105021336E0
2.522385375E2,-7.492229939E-1,3.893618584E-1,-9.719119072E-1,1.287458934E0
2.522435734E2,-7.950551510E-1,5.105504990E-1,-1.175851822E0,1.508443573E0
2.522486094E2,-8.676800728E-1,6.134786606E-1,-1.402887344E0,1.759919793E0
2.522536453E2,-9.124314785E-1,6.557450294E-1,-1.610665321E0,1.963867491E0
2.522586813E2,-9.297840595E-1,6.879005432E-1,-1.758983612E0,2.105167191E0
2.522637173E2,-9.393467903E-1,7.481832504E-1,-1.860028744E0,2.214013888E0
2.522687532E2,-9.076368809E-1,8.555898666E-1,-1.875526905E0,2.252429777E0
2.522737892E2,-8.849635124E-1,9.856467247E-1,-1.805147648E0,2.239021642E0
2.522788252E2,-8.852381706E-1,1.111699581E0,-1.684418201E0,2.203811983E0
2.522838611E2,-8.816368580E-1,1.185392857E0,-1.524682999E0,2.122992704E0
2.522888971E2,-9.120132923E-1,1.256557941E0,-1.401943207E0,2.091925157E0
2.522939330E2,-9.831252098E-1,1.310482025E0,-1.346757412E0,2.120767277E0
2.522989690E2,-1.042251348E0,1.320622921E0,-1.377889633E0,2.174606312E0
2.523040050E2,-1.094006538E0,1.289576530E0,-1.557458401E0,2.299029057E0
2.523090409E2,-1.070712090E0,1.420896530E0,-1.595921516E0,2.390049542E0
2.523140769E2,-9.387431145E-1,1.647803783E0,-1.794981003E0,2.611216717E0
2.523191128E2,-8.266539574E-1,1.762251377E0,-1.917565346E0,2.732387882E0
2.523241488E2,-7.669920921E-1,1.750226498E0,-1.853658199E0,2.662258136E0
2.523291848E2,-6.444938183E-1,1.745752811E0,-1.808962345E0,2.595259125E0
2.523342207E2,-4.441404343E-1,1.739406586E0,-1.675762653E0,2.455804647E0
2.523392567E2,-9.775137901E-2,1.834250927E0,-1.401385307E0,2.310392299E0
2.523442927E2,3.265582323E-1,1.877084255E0,-9.640383720E-1,2.135288169E0
2.523493286E2,7.432168722E-1,1.925393581E0,-5.359582901E-1,2.132314013E0
2.523543646E2,1.123635173E0,1.893157005E0,-2.056584358E-1,2.211084539E0
2.523594005E2,1.498726130E0,1.804491997E0,1.176710129E-1,2.348662991E0
2.523644365E2,1.758037329E0,1.700168610E0,4.673218727E-1,2.489911300E0
2.523694725E2,1.826579094E0,1.616018295E0,7.808370590E-1,2.560783636E0
2.523745085E2,1.801067352E0,1.523175716E0,1.074664593E0,2.592067101E0
2.523795444E2,1.709180236E0,1.452676296E0,1.315066338E0,2.600185565E0
2.523845804E2,1.468632221E0,1.395021439E0,1.508877754E0,2.525802346E0
2.523896163E2,1.054566741E0,1.292938232E0,1.686781406E0,2.372558070E0
2.523946523E2,4.993023872E-1,1.211179256E0,1.793266296E0,2.220824638E0
2.523996882E2,-1.073346138E-1,1.068370342E0,1.873534679E0,2.159413833E0
2.524047242E2,-6.084680557E-1,1.005516052E0,2.082886219E0,2.391591710E0
2.524097602E2,-9.717249870E-1,9.385900497E-1,2.191560745E0,2.574517281E0
2.524147962E2,-1.243016958E0,7.930932045E-1,2.410390377E0,2.825609626E0
2.524198321E2,-1.322032690E0,7.408232689E-1,2.579501629E0,2.991724954E0
2.524248680E2,-1.256686926E0,7.501726151E-1,2.649218082E0,3.026611543E0
2.524299040E2,-1.063384533E0,7.756438255E-1,2.655753136E0,2.964023402E0
2.524349400E2,-8.585994244E-1,7.289624214E-1,2.472601891E0,2.717046060E0
2.524399760E2,-6.940257549E-1,5.652728081E-1,2.260133743E0,2.430927731E0
2.524450119E2,-4.872827530E-1,3.642911911E-1,1.965574265E0,2.057579827E0
2.524500479E2,-1.554490328E-1,1.889624596E-1,1.746725559E0,1.763780426E0
2.524550838E2,3.153088093E-1,-7.490015030E-2,1.694390774E0,1.725105728E0
2.524601198E2,7.857915163E-1,-4.433846474E-1,1.882542133E0,2.087587875E0
2.524651557E2,1.216044426E0,-8.231139183E-1,2.146048069E0,2.600346685E0
2.524701917E2,1.622375250E0,-1.150185108E0,2.372847557E0,3.096035007E0
2.524752277E2,2.073662758E0,-1.430651665E0,2.750349522E0,3.729780679E0
2.524802637E2,2.447362661E0,-1.651700974E0,3.181372166E0,4.340371984E0
2.524852996E2,2.733548641E0,-1.872380257E0,3.585678101E0,4.882128986E0
2.524903356E2,2.929228783E0,-2.091695309E0,3.904425144E0,5.310377221E0
2.524953715E2,3.091098309E0,-2.308259487E0,4.016343117E0,5.569018104E0
2.525004075E2,3.163665771E0,-2.469887257E0,3.893164635E0,5.591587882E0
2.525054435E2,3.302496910E0,-2.557161570E0,3.585088253E0,5.504399960E0
2.525104794E2,3.441102028E0,-2.497679234E0,3.115738869E0,5.271376805E0
2.525155154E2,3.640048504E0,-2.438851357E0,2.508553505E0,5.048840435E0
2.525205514E2,3.659133434E0,-2.468064070E0,1.999794006E0,4.845593236E0
2.525255873E2,3.537687302E0,-2.486341476E0,1.452503204E0,4.561457107E0
2.525306232E2,3.269911051E0,-2.466670513E0,1.033691883E0,4.224369848E0
2.525356592E2,2.923843861E0,-2.444579363E0,7.358193398E-1,3.881528215E0
2.525406952E2,2.562553406E0,-2.412939787E0,5.684051514E-1,3.565395180E0
2.525457312E2,2.221704960E0,-2.345550537E0,3.304314613E-1,3.247578360E0
2.525507671E2,1.936767578E0,-2.254266500E0,1.126527786E-1,2.974134623E0
2.525558031E2,1.706977606E0,-2.179359674E0,-1.858220100E-1,2.774510940E0
2.525608390E2,1.632669210E0,-1.952574253E0,-5.512280464E-1,2.604228739E0
2.525658750E2,1.687072277E0,-1.697863579E0,-8.859391212E-1,2.552222899E0
2.525709110E2,1.698660374E0,-1.610801697E0,-1.374764919E0,2.714794238E0
2.525759469E2,1.617908239E0,-1.602205276E0,-1.948832035E0,2.997104456E0
2.525809829E2,1.501551628E0,-1.551997662E0,-2.335898399E0,3.181159437E0
2.525860189E2,1.364176154E0,-1.517340660E0,-2.584195614E0,3.292623001E0
2.525910548E2,1.258449912E0,-1.332894802E0,-2.756301880E0,3.310212197E0
2.525960908E2,1.139095902E0,-1.199501991E0,-2.931315422E0,3.365851245E0
2.526011267E2,8.369174004E-1,-1.091174126E0,-2.714273453E0,3.042757316E0
2.526061627E2,5.783035159E-1,-8.603177071E-1,-2.679112911E0,2.872669056E0
2.526111987E2,3.929457664E-1,-6.680107117E-1,-2.801319599E0,2.906550564E0
2.526162346E2,1.299813986E-1,-6.894392967E-1,-2.726286888E0,2.815113125E0
2.526212706E2,-1.963198185E-2,-8.815612793E-1,-2.532613754E0,2.681728572E0
2.526263065E2,5.816996098E-2,-9.641051292E-1,-2.792215347E0,2.954547172E0
2.526313425E2,3.104517460E-1,-7.889413834E-1,-2.943016052E0,3.062703426E0
2.526363785E2,3.139483929E-1,-6.363625526E-1,-2.626277924E0,2.720451548E0
2.526414144E2,1.986922026E-1,-3.320808411E-1,-2.506969452E0,2.536661607E0
2.526464504E2,8.742630482E-2,-6.084632874E-2,-2.522222042E0,2.524470175E0
2.526514864E2,5.648958683E-2,5.486488342E-2,-2.535181522E0,2.536404262E0
2.526565223E2,1.378951073E-1,-6.921768188E-3,-2.658001900E0,2.661585443E0
2.526615583E2,2.512841225E-1,-3.084130287E-1,-2.849946976E0,2.877578856E0
2.526665942E2,2.174694538E-1,-6.839756966E-1,-3.008329391E0,3.092759519E0
2.526716302E2,1.108410358E-1,-9.822993279E-1,-2.827111721E0,2.994955490E0
2.526766662E2,-1.488176584E-1,-1.152665615E0,-2.387852192E0,2.655677467E0
2.526817022E2,-2.568514347E-1,-1.118041039E0,-2.116808891E0,2.407668645E0
2.526867381E2,-2.107577324E-1,-8.927459717E-1,-2.212745667E0,2.395340806E0
2.526917740E2,-1.089653969E-1,-7.615866661E-1,-2.364740849E0,2.486742244E0
2.526968100E2,3.045157194E-1,-1.075139046E0,-2.630957603E0,2.858424689E0
2.527018460E2,1.222183943E0,-1.571492195E0,-2.861140728E0,3.485605769E0
2.527068819E2,1.294237852E0,-1.279762745E0,-2.820906162E0,3.357135070E0
2.527119179E2,1.133668423E0,-9.900960922E-1,-2.270958900E0,2.724472186E0
2.527169539E2,1.187581658E0,-7.557830811E-1,-1.205932617E0,1.853599670E0
2.527219898E2,1.542341232E0,-4.468145370E-1,-1.916990280E-1,1.617160544E0
2.527270258E2,2.061037540E0,-2.373085022E-1,2.301006317E-1,2.087375713E0
2.527320617E2,2.467176914E0,-2.246088982E-1,4.962177277E-1,2.526587247E0
2.527370977E2,2.702812910E0,-3.621320724E-1,7.844657898E-1,2.837555962E0
2.527421337E2,2.674982548E0,-5.859951973E-1,9.421882629E-1,2.895969738E0
2.527471697E2,2.529905319E0,-6.832594872E-1,1.002896309E0,2.805898333E0
2.527522056E2,2.795236111E0,-8.508090973E-1,1.996421814E-2,2.921920534E0
2.527572416E2,3.681179047E0,-1.658336163E0,-4.254029751E0,5.864974605E0
2.527622775E2,2.591481686E0,-1.451521397E0,2.431477547E0,3.838590204E0
2.527673135E2,2.525565147E0,-1.629805565E-1,2.148595810E0,3.319865348E0
